2001/01/02	6.07	6.17	5.98	6.15	1461600	29374168.00
2001/01/03	6.16	6.40	6.16	6.28	1728400	35474552.00
2001/01/04	6.30	6.37	6.16	6.23	1116200	22879576.00
2001/01/05	6.24	6.28	5.98	6.06	1891700	37854032.00
2001/01/08	6.07	6.11	5.72	5.76	1784700	34867836.00
2001/01/09	5.72	5.93	5.37	5.60	2759300	52117956.00
2001/01/10	5.58	5.76	5.52	5.66	1362800	25919584.00
2001/01/11	5.69	5.72	5.45	5.52	1303100	24531384.00
2001/01/12	5.61	5.62	5.35	5.37	1587500	29452100.00
2001/01/15	5.36	5.49	5.12	5.18	2031600	36865112.00
2001/01/16	5.06	5.28	4.76	5.09	2148500	37595232.00
2001/01/17	5.08	5.12	4.92	5.09	1454500	25740296.00
2001/01/18	5.17	5.53	5.14	5.43	1526400	28337858.00
2001/01/19	5.52	5.67	5.43	5.54	1513700	28575428.00
2001/02/05	5.55	5.63	4.97	5.06	1835200	33086964.00
2001/02/06	5.01	5.17	4.93	5.16	719800	12715038.00
2001/02/07	5.28	5.28	5.08	5.10	412900	7379094.00
2001/02/08	5.01	5.10	4.86	4.86	843200	14744691.00
2001/02/09	4.88	5.08	4.66	4.87	1303400	22336372.00
2001/02/12	4.96	4.97	4.70	4.97	547500	9444024.00
2001/02/13	5.01	5.07	4.96	5.01	516800	9103651.00
2001/02/14	4.93	5.01	4.93	5.01	380200	6647570.00
2001/02/15	5.06	5.06	4.96	4.99	564100	9874145.00
2001/02/16	4.94	4.96	4.75	4.84	622000	10682069.00
2001/02/19	4.92	5.26	4.87	5.22	1994500	35509940.00
2001/02/21	4.75	4.75	4.42	4.49	3156900	52069512.00
2001/02/22	4.47	4.70	4.40	4.58	1754800	28926428.00
2001/02/23	4.62	4.75	4.57	4.73	888900	14898154.00
2001/02/26	4.75	4.87	4.71	4.87	893100	15279388.00
2001/02/27	4.91	5.17	4.88	5.15	1368300	24223234.00
2001/02/28	5.24	5.25	4.96	4.96	966000	17010374.00
2001/03/01	4.93	5.07	4.93	5.03	714900	12570692.00
2001/03/02	5.03	5.14	5.01	5.07	635300	11264100.00
2001/03/05	5.07	5.07	4.95	4.99	525200	9211200.00
2001/03/06	4.97	5.15	4.97	5.12	712200	12654671.00
2001/03/07	5.13	5.32	5.01	5.28	1788600	32429066.00
2001/03/08	5.28	5.49	5.27	5.46	1891700	35107592.00
2001/03/09	5.45	5.52	5.33	5.37	959100	17798660.00
2001/03/12	5.37	5.50	5.19	5.27	1407400	25838916.00
2001/03/13	5.29	5.41	5.15	5.22	1074000	19459740.00
2001/03/14	5.19	5.38	5.18	5.31	2752900	50179528.00
2001/03/15	5.32	5.44	5.30	5.41	1946700	35860312.00
2001/03/16	5.41	5.43	5.23	5.27	1107900	20277070.00
2001/03/19	5.32	5.32	5.19	5.24	677900	12305977.00
2001/03/20	5.29	5.31	5.21	5.24	628500	11393121.00
2001/03/21	5.26	5.63	5.26	5.63	1873800	35072328.00
2001/03/22	5.64	5.69	5.52	5.57	1620200	30710272.00
