2001/01/02	6.36	6.54	6.29	6.54	559500	17666794.00
2001/01/03	6.55	6.70	6.50	6.67	1105300	35762504.00
2001/01/04	6.70	6.81	6.59	6.70	1182300	38871968.00
2001/01/05	6.70	6.81	6.66	6.73	691200	22712788.00
2001/01/08	6.72	6.76	6.40	6.40	805000	25589662.00
2001/01/09	6.39	6.51	6.33	6.46	489200	15382097.00
2001/01/10	6.40	6.58	6.40	6.55	561900	17874154.00
2001/01/11	6.55	6.55	6.41	6.46	931400	29429516.00
2001/01/12	6.33	6.44	6.27	6.36	484300	15025551.00
2001/01/15	6.31	6.43	6.12	6.16	632500	19534864.00
2001/01/16	6.12	6.19	5.97	6.07	494300	14708476.00
2001/01/17	6.06	6.06	5.84	5.99	845400	24658732.00
2001/01/18	5.94	6.10	5.92	6.06	858400	25387568.00
2001/01/19	6.02	6.15	6.02	6.11	776200	23288528.00
2001/02/05	6.09	6.09	5.75	5.79	725700	21147008.00
2001/02/06	5.72	5.77	5.47	5.64	653700	17984792.00
2001/02/07	5.64	5.64	5.43	5.51	571000	15443961.00
2001/02/08	5.49	5.53	4.92	4.92	1102900	28280280.00
2001/02/09	4.95	5.16	4.88	5.03	1340900	33264356.00
2001/02/12	5.00	5.04	4.86	4.95	358900	8845153.00
2001/02/13	4.94	5.07	4.89	4.92	493600	12191115.00
2001/02/14	4.93	5.01	4.89	4.94	411400	10088528.00
2001/02/15	4.95	5.01	4.58	4.60	1457100	34250840.00
2001/02/16	4.60	4.69	4.32	4.69	2091600	46766100.00
2001/02/19	4.64	4.69	4.50	4.61	757700	17505620.00
2001/02/20	4.66	4.86	4.65	4.73	1442100	34211560.00
2001/02/21	4.65	4.69	4.52	4.65	591500	13572844.00
2001/02/22	4.65	4.80	4.61	4.72	791200	18696116.00
2001/02/23	4.73	4.82	4.68	4.81	553800	13173130.00
2001/02/26	4.82	4.92	4.78	4.91	783300	18923832.00
2001/02/27	4.92	4.92	4.82	4.89	404200	9804201.00
2001/02/28	4.89	4.93	4.76	4.78	300400	7195160.00
2001/03/01	4.76	4.79	4.72	4.78	281300	6668175.00
2001/03/02	4.78	4.86	4.78	4.82	389400	9315849.00
2001/03/05	4.87	4.87	4.71	4.81	499200	11817320.00
2001/03/06	4.77	4.78	4.69	4.76	363800	8570211.00
2001/03/07	4.78	4.86	4.74	4.84	287200	6870035.00
2001/03/08	4.86	5.00	4.80	4.93	979000	24045270.00
2001/03/09	4.95	5.22	4.91	5.14	2055900	52121788.00
2001/03/12	5.14	5.17	5.02	5.08	718500	18120888.00
2001/03/13	5.04	5.04	4.87	4.88	608000	14879953.00
2001/03/14	4.87	4.97	4.83	4.97	411500	10056908.00
2001/03/15	4.95	4.96	4.90	4.90	374500	9158579.00
2001/03/16	4.89	4.92	4.82	4.87	367100	8877892.00
2001/03/19	4.84	5.00	4.83	4.93	342000	8377461.00
2001/03/20	4.91	5.06	4.91	5.00	396900	9866092.00
2001/03/21	5.01	5.06	4.98	5.06	594300	14833728.00
2001/03/22	5.08	5.17	5.06	5.13	645900	16397920.00
2001/03/23	5.13	5.18	5.00	5.04	980100	24604176.00
2001/03/26	5.03	5.08	5.00	5.04	635400	15890913.00
2001/03/27	5.06	5.36	5.05	5.28	1844900	47893436.00
2001/03/28	5.34	5.35	5.25	5.28	846200	22140788.00
2001/03/29	5.28	5.34	5.16	5.17	954100	24700160.00
2001/03/30	5.15	5.29	5.12	5.27	523300	13508099.00
2001/04/02	5.26	5.50	5.23	5.47	1040300	27750844.00
2001/04/03	5.47	5.49	5.36	5.42	741200	19873588.00
2001/04/04	5.40	5.46	5.27	5.30	763100	20261372.00
2001/04/05	5.29	5.43	5.25	5.42	641000	16903262.00
2001/04/06	5.43	5.53	5.34	5.42	586900	15758715.00
2001/04/09	5.38	5.49	5.34	5.45	405200	10862435.00
2001/04/10	5.39	5.59	5.39	5.51	766500	20890054.00
2001/04/11	5.54	5.61	5.52	5.59	506600	13931342.00
2001/04/12	5.59	5.89	5.59	5.70	2331700	66269584.00
2001/04/13	5.54	5.80	5.54	5.66	1690000	46921468.00
2001/04/16	5.67	5.99	5.67	5.99	2198900	63764980.00
2001/04/17	6.07	6.15	5.94	6.04	1893600	56247448.00
2001/04/18	5.96	5.96	5.55	5.77	2465500	70207320.00
2001/04/19	5.75	5.86	5.68	5.81	1563500	44387664.00
2001/04/20	5.85	6.01	5.64	5.64	1163100	33389142.00
2001/04/23	5.59	5.72	5.55	5.64	1115500	30875596.00
2001/04/24	5.60	5.68	5.56	5.59	767400	21180392.00
2001/04/25	5.60	5.62	5.36	5.51	1691100	45467072.00
2001/04/26	5.43	5.48	5.36	5.38	839700	22465288.00
2001/04/27	5.44	5.52	5.39	5.47	592900	15971821.00
2001/04/30	5.47	5.49	5.41	5.45	344800	9281968.00
2001/05/08	5.50	5.53	5.43	5.45	209900	5667193.00
2001/05/09	5.47	5.49	5.37	5.39	271700	7275312.00
2001/05/10	5.38	5.44	5.23	5.25	1039600	27125592.00
2001/05/11	5.26	5.34	5.23	5.31	507100	13255007.00
2001/05/14	5.31	5.54	5.31	5.53	854300	23097840.00
2001/05/15	5.60	5.81	5.60	5.70	2111500	59649712.00
2001/05/16	5.79	5.81	5.70	5.71	1755700	49702540.00
2001/05/17	5.73	5.75	5.58	5.67	928500	25823088.00
2001/05/21	5.59	5.59	5.45	5.51	899600	24374744.00
2001/05/22	5.51	5.55	5.47	5.50	439000	11929863.00
2001/05/23	5.47	5.50	5.36	5.43	602500	16153761.00
2001/05/24	5.48	5.50	5.37	5.39	513400	13722971.00
2001/05/25	5.38	5.56	5.37	5.50	474300	12760359.00
2001/05/28	5.45	5.49	5.38	5.40	360300	9632931.00
2001/05/29	5.37	5.43	5.36	5.40	311000	8282629.00
2001/05/30	5.37	5.51	5.37	5.47	295600	7947565.00
2001/05/31	5.48	5.51	5.39	5.47	538500	14462034.00
2001/06/01	5.47	5.47	5.36	5.43	362800	9682404.00
2001/06/04	5.43	5.43	5.25	5.28	952900	24989162.00
2001/06/05	5.28	5.36	5.21	5.36	1439600	37369544.00
2001/06/06	5.36	5.40	5.24	5.29	341200	8922171.00
2001/06/07	5.29	5.31	5.25	5.27	277500	7246420.00
2001/06/08	5.29	5.38	5.24	5.36	779500	20497280.00
2001/06/11	5.36	5.36	5.25	5.25	384300	10084280.00
2001/06/12	5.34	5.34	5.25	5.29	440400	11483043.00
2001/06/13	5.30	5.37	5.25	5.36	574000	15046963.00
2001/06/14	5.36	5.39	5.25	5.25	627300	16463626.00
2001/06/15	5.25	5.38	5.22	5.29	443100	11639010.00
2001/06/18	5.29	5.29	5.17	5.18	794800	20501922.00
2001/06/19	5.19	5.36	5.10	5.12	581300	15023435.00
2001/06/20	5.15	5.21	5.12	5.12	370900	9462846.00
2001/06/21	5.13	5.17	5.12	5.15	437500	11165851.00
2001/06/22	5.25	5.25	5.16	5.23	316500	8120812.00
2001/06/25	5.23	5.25	5.17	5.20	302300	7777103.00
2001/06/26	5.21	5.25	5.16	5.19	463600	11915140.00
2001/06/27	5.33	5.33	5.21	5.24	213600	5553033.00
2001/06/28	5.25	5.32	5.21	5.24	281500	7315614.00
2001/06/29	5.24	5.30	5.24	5.26	158600	4130542.00
2001/07/02	5.30	5.30	5.24	5.25	167200	4336367.00
2001/07/03	5.25	5.27	5.22	5.22	314400	8129031.00
2001/07/04	5.20	5.34	5.20	5.28	407800	10626385.00
2001/07/05	5.29	5.45	5.28	5.36	661800	17541070.00
2001/07/06	5.36	5.49	5.36	5.43	657000	17565108.00
2001/07/09	5.47	5.48	5.38	5.38	327000	8771712.00
2001/07/10	5.39	5.44	5.33	5.43	164100	4348562.00
2001/07/11	5.40	5.43	5.36	5.38	109200	2898466.00
2001/07/12	5.38	5.43	5.34	5.37	210700	5584590.00
2001/07/13	5.37	5.58	5.36	5.44	595700	16069057.00
2001/07/16	5.68	5.68	5.49	5.55	1300400	35713148.00
2001/07/17	5.55	5.58	5.49	5.56	346900	9421798.00
2001/07/18	5.57	5.61	5.54	5.55	220000	6029374.00
2001/07/19	5.57	5.57	5.46	5.50	237100	6404903.00
2001/07/20	5.50	5.66	5.47	5.64	396300	10817221.00
2001/07/23	5.66	5.66	5.55	5.57	247700	6816130.00
2001/07/24	5.47	5.49	5.26	5.28	417100	10959484.00
2001/07/25	5.21	5.26	5.03	5.06	466400	11809639.00
2001/07/26	5.02	5.08	4.95	5.00	362600	8943747.00
2001/07/27	4.98	5.00	4.66	4.70	559100	13293611.00
2001/07/30	4.64	4.67	4.53	4.55	772200	17624530.00
2001/07/31	4.55	4.69	4.53	4.56	379900	8717498.00
2001/08/01	4.74	4.86	4.61	4.82	625100	14661822.00
2001/08/02	4.82	4.82	4.52	4.65	387900	8897730.00
2001/08/03	4.65	4.65	4.56	4.60	189100	4322341.00
2001/08/06	4.55	4.55	4.18	4.24	469900	10183915.00
2001/08/07	4.20	4.41	4.13	4.28	593400	12551393.00
2001/08/08	4.24	4.34	4.20	4.28	376300	8043204.00
2001/08/09	4.24	4.39	4.24	4.37	216000	4676076.00
2001/08/10	4.41	4.55	4.37	4.54	475700	10627296.00
2001/08/13	4.54	4.56	4.44	4.50	382900	8608853.00
